sku_name,op_name,provider,arg_type,world_size,dtype,batch_size,dim_size,latency(us),algo_size(B),bus_size(B),algo_bw(GB/s),bus_bw(GB/s),kernels,algo_bw_sum(GB/s),bus_bw_sum(GB/s),latency_list(us),algo_bw_list(GB/s),bus_bw_list(GB/s)
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,2097152,1024,313100.705,8589934592,8589934592,27.436,27.436,[],219.486,219.486,"[313739.312, 313335.415, 311560.876, 311643.568, 315511.985, 315333.644, 311628.912, 312051.929]","[27.379, 27.415, 27.571, 27.563, 27.225, 27.241, 27.565, 27.527]","[27.379, 27.415, 27.571, 27.563, 27.225, 27.241, 27.565, 27.527]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,1,1024,16.531,2048,2048,0.125,0.125,[],0.998,0.998,"[19.971, 16.317, 16.038, 15.74, 16.13, 15.262, 16.431, 16.357]","[0.103, 0.126, 0.128, 0.13, 0.127, 0.134, 0.125, 0.125]","[0.103, 0.126, 0.128, 0.13, 0.127, 0.134, 0.125, 0.125]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,2,1024,16.662,4096,4096,0.246,0.246,[],1.967,1.967,"[16.672, 16.381, 16.621, 16.227, 16.708, 16.463, 17.158, 17.065]","[0.246, 0.25, 0.246, 0.252, 0.245, 0.249, 0.239, 0.24]","[0.246, 0.25, 0.246, 0.252, 0.245, 0.249, 0.239, 0.24]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,4,1024,17.374,8192,8192,0.472,0.472,[],3.776,3.776,"[18.823, 16.92, 16.679, 16.933, 17.167, 17.296, 17.638, 17.537]","[0.435, 0.484, 0.491, 0.484, 0.477, 0.474, 0.464, 0.467]","[0.435, 0.484, 0.491, 0.484, 0.477, 0.474, 0.464, 0.467]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,8,1024,17.943,16384,16384,0.913,0.913,[],7.308,7.308,"[18.05, 18.173, 18.687, 17.889, 17.489, 17.684, 17.845, 17.724]","[0.908, 0.902, 0.877, 0.916, 0.937, 0.926, 0.918, 0.924]","[0.908, 0.902, 0.877, 0.916, 0.937, 0.926, 0.918, 0.924]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,16,1024,20.024,32768,32768,1.638,1.638,[],13.102,13.102,"[19.919, 19.935, 19.751, 19.746, 19.749, 19.27, 20.668, 21.152]","[1.645, 1.644, 1.659, 1.66, 1.659, 1.701, 1.585, 1.549]","[1.645, 1.644, 1.659, 1.66, 1.659, 1.701, 1.585, 1.549]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,32,1024,24.053,65536,65536,2.73,2.73,[],21.837,21.837,"[22.914, 24.153, 23.584, 22.308, 24.266, 25.167, 24.511, 25.519]","[2.86, 2.713, 2.779, 2.938, 2.701, 2.604, 2.674, 2.568]","[2.86, 2.713, 2.779, 2.938, 2.701, 2.604, 2.674, 2.568]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,64,1024,32.714,131072,131072,4.029,4.029,[],32.234,32.234,"[35.833, 34.819, 29.982, 28.48, 31.921, 32.057, 34.945, 33.675]","[3.658, 3.764, 4.372, 4.602, 4.106, 4.089, 3.751, 3.892]","[3.658, 3.764, 4.372, 4.602, 4.106, 4.089, 3.751, 3.892]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,128,1024,51.798,262144,262144,5.067,5.067,[],40.536,40.536,"[54.674, 52.848, 48.499, 50.433, 52.722, 52.761, 50.517, 51.927]","[4.795, 4.96, 5.405, 5.198, 4.972, 4.969, 5.189, 5.048]","[4.795, 4.96, 5.405, 5.198, 4.972, 4.969, 5.189, 5.048]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,256,1024,79.678,524288,524288,6.698,6.698,[],53.585,53.585,"[85.074, 86.225, 87.951, 89.022, 76.878, 83.722, 69.187, 59.365]","[6.163, 6.08, 5.961, 5.889, 6.82, 6.262, 7.578, 8.832]","[6.163, 6.08, 5.961, 5.889, 6.82, 6.262, 7.578, 8.832]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,512,1024,164.002,1048576,1048576,6.399,6.399,[],51.19,51.19,"[166.228, 169.532, 171.671, 163.602, 161.624, 157.095, 159.486, 162.78]","[6.308, 6.185, 6.108, 6.409, 6.488, 6.675, 6.575, 6.442]","[6.308, 6.185, 6.108, 6.409, 6.488, 6.675, 6.575, 6.442]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,1024,1024,286.584,2097152,2097152,7.401,7.401,[],59.204,59.204,"[254.966, 231.03, 325.945, 320.774, 289.92, 293.795, 286.606, 289.636]","[8.225, 9.077, 6.434, 6.538, 7.234, 7.138, 7.317, 7.241]","[8.225, 9.077, 6.434, 6.538, 7.234, 7.138, 7.317, 7.241]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,2048,1024,534.217,4194304,4194304,7.859,7.859,[],62.875,62.875,"[554.977, 556.622, 512.116, 505.61, 531.874, 533.9, 540.357, 538.281]","[7.558, 7.535, 8.19, 8.296, 7.886, 7.856, 7.762, 7.792]","[7.558, 7.535, 8.19, 8.296, 7.886, 7.856, 7.762, 7.792]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,4096,1024,1011.436,8388608,8388608,8.299,8.299,[],66.391,66.391,"[978.73, 986.471, 996.16, 994.024, 1048.056, 1045.375, 1011.392, 1031.281]","[8.571, 8.504, 8.421, 8.439, 8.004, 8.024, 8.294, 8.134]","[8.571, 8.504, 8.421, 8.439, 8.004, 8.024, 8.294, 8.134]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,8192,1024,1964.903,16777216,16777216,8.541,8.541,[],68.331,68.331,"[2005.606, 2014.107, 1946.831, 1947.25, 1916.793, 1914.5, 1988.298, 1985.842]","[8.365, 8.33, 8.618, 8.616, 8.753, 8.763, 8.438, 8.448]","[8.365, 8.33, 8.618, 8.616, 8.753, 8.763, 8.438, 8.448]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,16384,1024,3309.995,33554432,33554432,10.173,10.173,[],81.383,81.383,"[3440.998, 3455.617, 3042.328, 3070.664, 3183.108, 3199.237, 3565.065, 3522.944]","[9.751, 9.71, 11.029, 10.927, 10.541, 10.488, 9.412, 9.525]","[9.751, 9.71, 11.029, 10.927, 10.541, 10.488, 9.412, 9.525]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,32768,1024,5499.117,67108864,67108864,12.236,12.236,[],97.885,97.885,"[5594.848, 5606.39, 5322.724, 5316.24, 5191.382, 5141.869, 5924.999, 5894.484]","[11.995, 11.97, 12.608, 12.623, 12.927, 13.051, 11.326, 11.385]","[11.995, 11.97, 12.608, 12.623, 12.927, 13.051, 11.326, 11.385]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,65536,1024,8161.966,134217728,134217728,16.541,16.541,[],132.332,132.332,"[8978.436, 8970.403, 7508.475, 7512.905, 7613.712, 7563.183, 8573.087, 8575.524]","[14.949, 14.962, 17.875, 17.865, 17.628, 17.746, 15.656, 15.651]","[14.949, 14.962, 17.875, 17.865, 17.628, 17.746, 15.656, 15.651]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,131072,1024,12692.589,268435456,268435456,21.23,21.23,[],169.842,169.842,"[12930.616, 12920.504, 12120.61, 12063.085, 11877.292, 11853.485, 13849.316, 13925.807]","[20.76, 20.776, 22.147, 22.253, 22.601, 22.646, 19.383, 19.276]","[20.76, 20.776, 22.147, 22.253, 22.601, 22.646, 19.383, 19.276]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,262144,1024,22468.526,536870912,536870912,23.903,23.903,[],191.227,191.227,"[22919.576, 22908.129, 21890.071, 21896.181, 22856.413, 22865.958, 22243.828, 22168.051]","[23.424, 23.436, 24.526, 24.519, 23.489, 23.479, 24.136, 24.218]","[23.424, 23.436, 24.526, 24.519, 23.489, 23.479, 24.136, 24.218]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,524288,1024,41546.624,1073741824,1073741824,25.847,25.847,[],206.775,206.775,"[41766.444, 41724.888, 41230.177, 41228.597, 42124.181, 42109.512, 41151.387, 41037.802]","[25.708, 25.734, 26.043, 26.044, 25.49, 25.499, 26.092, 26.165]","[25.708, 25.734, 26.043, 26.044, 25.49, 25.499, 26.092, 26.165]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,1048576,1024,80431.133,2147483648,2147483648,26.7,26.7,[],213.599,213.599,"[80716.165, 80607.711, 80282.693, 80298.561, 80633.111, 80598.763, 80112.975, 80199.082]","[26.605, 26.641, 26.749, 26.744, 26.633, 26.644, 26.806, 26.777]","[26.605, 26.641, 26.749, 26.744, 26.633, 26.644, 26.806, 26.777]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float16,2097152,1024,158065.247,4294967296,4294967296,27.173,27.173,[],217.385,217.385,"[158640.901, 158427.378, 157454.33, 157478.982, 157023.579, 156916.647, 159221.441, 159358.718]","[27.074, 27.11, 27.278, 27.273, 27.352, 27.371, 26.975, 26.952]","[27.074, 27.11, 27.278, 27.273, 27.352, 27.371, 26.975, 26.952]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,1,1024,16.361,2048,2048,0.125,0.125,[],1.003,1.003,"[15.897, 15.4, 16.46, 16.358, 17.377, 15.891, 16.53, 16.974]","[0.129, 0.133, 0.124, 0.125, 0.118, 0.129, 0.124, 0.121]","[0.129, 0.133, 0.124, 0.125, 0.118, 0.129, 0.124, 0.121]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,2,1024,16.583,4096,4096,0.247,0.247,[],1.978,1.978,"[16.256, 16.032, 16.393, 16.479, 16.941, 16.798, 16.53, 17.232]","[0.252, 0.255, 0.25, 0.249, 0.242, 0.244, 0.248, 0.238]","[0.252, 0.255, 0.25, 0.249, 0.242, 0.244, 0.248, 0.238]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,4,1024,17.188,8192,8192,0.477,0.477,[],3.815,3.815,"[16.209, 17.031, 16.95, 17.976, 17.574, 16.984, 17.351, 17.427]","[0.505, 0.481, 0.483, 0.456, 0.466, 0.482, 0.472, 0.47]","[0.505, 0.481, 0.483, 0.456, 0.466, 0.482, 0.472, 0.47]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,8,1024,17.868,16384,16384,0.918,0.918,[],7.341,7.341,"[16.925, 17.832, 17.62, 17.607, 18.416, 18.14, 18.078, 18.327]","[0.968, 0.919, 0.93, 0.931, 0.89, 0.903, 0.906, 0.894]","[0.968, 0.919, 0.93, 0.931, 0.89, 0.903, 0.906, 0.894]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,16,1024,19.571,32768,32768,1.676,1.676,[],13.407,13.407,"[19.45, 18.54, 19.17, 19.076, 20.213, 20.349, 19.59, 20.178]","[1.685, 1.767, 1.709, 1.718, 1.621, 1.61, 1.673, 1.624]","[1.685, 1.767, 1.709, 1.718, 1.621, 1.61, 1.673, 1.624]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,32,1024,23.955,65536,65536,2.753,2.753,[],22.026,22.026,"[22.728, 21.35, 22.522, 22.071, 25.459, 27.179, 25.237, 25.093]","[2.883, 3.07, 2.91, 2.969, 2.574, 2.411, 2.597, 2.612]","[2.883, 3.07, 2.91, 2.969, 2.574, 2.411, 2.597, 2.612]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,64,1024,30.552,131072,131072,4.309,4.309,[],34.47,34.47,"[28.586, 28.67, 33.775, 33.909, 29.468, 30.829, 28.745, 30.434]","[4.585, 4.572, 3.881, 3.865, 4.448, 4.252, 4.56, 4.307]","[4.585, 4.572, 3.881, 3.865, 4.448, 4.252, 4.56, 4.307]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,128,1024,54.494,262144,262144,4.819,4.819,[],38.548,38.548,"[52.6, 53.547, 51.459, 52.751, 56.48, 53.951, 57.402, 57.763]","[4.984, 4.896, 5.094, 4.969, 4.641, 4.859, 4.567, 4.538]","[4.984, 4.896, 5.094, 4.969, 4.641, 4.859, 4.567, 4.538]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,256,1024,90.389,524288,524288,5.805,5.805,[],46.439,46.439,"[88.349, 89.623, 88.103, 86.619, 90.819, 92.612, 92.636, 94.348]","[5.934, 5.85, 5.951, 6.053, 5.773, 5.661, 5.66, 5.557]","[5.934, 5.85, 5.951, 6.053, 5.773, 5.661, 5.66, 5.557]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,512,1024,165.161,1048576,1048576,6.389,6.389,[],51.115,51.115,"[174.505, 175.455, 173.909, 172.909, 141.488, 146.032, 169.094, 167.895]","[6.009, 5.976, 6.029, 6.064, 7.411, 7.18, 6.201, 6.245]","[6.009, 5.976, 6.029, 6.064, 7.411, 7.18, 6.201, 6.245]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,1024,1024,297.212,2097152,2097152,7.073,7.073,[],56.587,56.587,"[291.481, 293.759, 299.487, 294.671, 323.169, 316.433, 283.814, 274.885]","[7.195, 7.139, 7.002, 7.117, 6.489, 6.627, 7.389, 7.629]","[7.195, 7.139, 7.002, 7.117, 6.489, 6.627, 7.389, 7.629]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,2048,1024,553.552,4194304,4194304,7.578,7.578,[],60.622,60.622,"[544.784, 548.804, 560.586, 558.123, 550.42, 552.019, 560.413, 553.264]","[7.699, 7.643, 7.482, 7.515, 7.62, 7.598, 7.484, 7.581]","[7.699, 7.643, 7.482, 7.515, 7.62, 7.598, 7.484, 7.581]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,4096,1024,1016.024,8388608,8388608,8.277,8.277,[],66.217,66.217,"[1026.118, 1038.753, 1045.864, 1041.459, 965.563, 906.852, 1047.446, 1056.14]","[8.175, 8.076, 8.021, 8.055, 8.688, 9.25, 8.009, 7.943]","[8.175, 8.076, 8.021, 8.055, 8.688, 9.25, 8.009, 7.943]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,8192,1024,1911.093,16777216,16777216,8.787,8.787,[],70.3,70.3,"[1990.029, 1993.759, 1938.249, 1948.115, 1843.895, 1847.181, 1867.677, 1859.838]","[8.431, 8.415, 8.656, 8.612, 9.099, 9.083, 8.983, 9.021]","[8.431, 8.415, 8.656, 8.612, 9.099, 9.083, 8.983, 9.021]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,16384,1024,3367.62,33554432,33554432,9.982,9.982,[],79.853,79.853,"[3463.792, 3474.247, 3287.957, 3274.35, 3179.183, 3186.747, 3543.947, 3530.735]","[9.687, 9.658, 10.205, 10.248, 10.554, 10.529, 9.468, 9.504]","[9.687, 9.658, 10.205, 10.248, 10.554, 10.529, 9.468, 9.504]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,32768,1024,5439.996,67108864,67108864,12.385,12.385,[],99.078,99.078,"[5714.49, 5698.592, 5359.265, 5342.101, 4909.867, 4953.361, 5810.409, 5731.88]","[11.744, 11.776, 12.522, 12.562, 13.668, 13.548, 11.55, 11.708]","[11.744, 11.776, 12.522, 12.562, 13.668, 13.548, 11.55, 11.708]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,65536,1024,8118.303,134217728,134217728,16.66,16.66,[],133.279,133.279,"[8256.007, 8248.817, 8096.42, 8096.45, 7077.339, 7078.913, 9055.065, 9037.413]","[16.257, 16.271, 16.577, 16.577, 18.964, 18.96, 14.822, 14.851]","[16.257, 16.271, 16.577, 16.577, 18.964, 18.96, 14.822, 14.851]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,131072,1024,12807.187,268435456,268435456,20.988,20.988,[],167.907,167.907,"[13366.565, 13225.979, 12519.055, 12518.911, 13206.722, 13248.04, 12187.701, 12184.526]","[20.083, 20.296, 21.442, 21.442, 20.326, 20.262, 22.025, 22.031]","[20.083, 20.296, 21.442, 21.442, 20.326, 20.262, 22.025, 22.031]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,262144,1024,22379.77,536870912,536870912,23.991,23.991,[],191.932,191.932,"[22490.457, 22258.649, 22284.776, 22307.462, 22721.44, 22728.124, 22118.269, 22128.985]","[23.871, 24.12, 24.091, 24.067, 23.628, 23.621, 24.273, 24.261]","[23.871, 24.12, 24.091, 24.067, 23.628, 23.621, 24.273, 24.261]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,524288,1024,41389.184,1073741824,1073741824,25.945,25.945,[],207.562,207.562,"[42009.763, 41558.478, 40765.347, 40778.779, 41665.841, 41686.316, 41317.025, 41331.924]","[25.559, 25.837, 26.34, 26.331, 25.77, 25.758, 25.988, 25.979]","[25.559, 25.837, 26.34, 26.331, 25.77, 25.758, 25.988, 25.979]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,1048576,1024,80326.274,2147483648,2147483648,26.735,26.735,[],213.878,213.878,"[80524.495, 80437.388, 80424.997, 80449.333, 80234.282, 80122.815, 80155.399, 80261.487]","[26.669, 26.698, 26.702, 26.694, 26.765, 26.802, 26.792, 26.756]","[26.669, 26.698, 26.702, 26.694, 26.765, 26.802, 26.792, 26.756]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,bfloat16,2097152,1024,157947.185,4294967296,4294967296,27.192,27.192,[],217.54,217.54,"[158368.034, 158173.17, 157497.243, 157516.779, 158261.77, 158137.719, 157744.056, 157878.705]","[27.12, 27.154, 27.27, 27.267, 27.138, 27.16, 27.227, 27.204]","[27.12, 27.154, 27.27, 27.267, 27.138, 27.16, 27.227, 27.204]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,1,1024,16.035,1024,1024,0.064,0.064,[],0.512,0.512,"[15.436, 16.298, 15.938, 15.848, 16.354, 16.35, 16.212, 15.84]","[0.066, 0.063, 0.064, 0.065, 0.063, 0.063, 0.063, 0.065]","[0.066, 0.063, 0.064, 0.065, 0.063, 0.063, 0.063, 0.065]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,2,1024,16.353,2048,2048,0.125,0.125,[],1.002,1.002,"[16.486, 16.647, 16.439, 15.874, 16.92, 15.836, 16.891, 15.734]","[0.124, 0.123, 0.125, 0.129, 0.121, 0.129, 0.121, 0.13]","[0.124, 0.123, 0.125, 0.129, 0.121, 0.129, 0.121, 0.13]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,4,1024,16.856,4096,4096,0.243,0.243,[],1.945,1.945,"[16.438, 16.911, 16.899, 17.557, 17.245, 16.712, 17.26, 15.824]","[0.249, 0.242, 0.242, 0.233, 0.238, 0.245, 0.237, 0.259]","[0.249, 0.242, 0.242, 0.233, 0.238, 0.245, 0.237, 0.259]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,8,1024,19.566,8192,8192,0.421,0.421,[],3.366,3.366,"[18.569, 18.471, 17.176, 18.863, 21.477, 20.456, 21.257, 20.259]","[0.441, 0.444, 0.477, 0.434, 0.381, 0.4, 0.385, 0.404]","[0.441, 0.444, 0.477, 0.434, 0.381, 0.4, 0.385, 0.404]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,16,1024,19.473,16384,16384,0.844,0.844,[],6.75,6.75,"[19.305, 18.688, 17.486, 19.496, 21.389, 19.684, 20.092, 19.641]","[0.849, 0.877, 0.937, 0.84, 0.766, 0.832, 0.815, 0.834]","[0.849, 0.877, 0.937, 0.84, 0.766, 0.832, 0.815, 0.834]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,32,1024,20.901,32768,32768,1.569,1.569,[],12.555,12.555,"[20.569, 21.897, 20.154, 20.255, 21.307, 21.494, 20.118, 21.418]","[1.593, 1.496, 1.626, 1.618, 1.538, 1.525, 1.629, 1.53]","[1.593, 1.496, 1.626, 1.618, 1.538, 1.525, 1.629, 1.53]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,64,1024,23.264,65536,65536,2.822,2.822,[],22.579,22.579,"[20.957, 24.12, 22.702, 23.205, 23.873, 23.894, 23.986, 23.374]","[3.127, 2.717, 2.887, 2.824, 2.745, 2.743, 2.732, 2.804]","[3.127, 2.717, 2.887, 2.824, 2.745, 2.743, 2.732, 2.804]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,128,1024,27.917,131072,131072,4.718,4.718,[],37.745,37.745,"[24.05, 26.151, 28.078, 27.811, 27.951, 29.348, 29.669, 30.278]","[5.45, 5.012, 4.668, 4.713, 4.689, 4.466, 4.418, 4.329]","[5.45, 5.012, 4.668, 4.713, 4.689, 4.466, 4.418, 4.329]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,256,1024,39.384,262144,262144,6.782,6.782,[],54.26,54.26,"[33.84, 37.526, 45.612, 44.348, 44.115, 43.217, 35.461, 30.952]","[7.747, 6.986, 5.747, 5.911, 5.942, 6.066, 7.392, 8.469]","[7.747, 6.986, 5.747, 5.911, 5.942, 6.066, 7.392, 8.469]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,512,1024,60.642,524288,524288,8.802,8.802,[],70.413,70.413,"[63.161, 63.103, 65.951, 66.889, 66.592, 62.935, 51.199, 45.307]","[8.301, 8.308, 7.95, 7.838, 7.873, 8.331, 10.24, 11.572]","[8.301, 8.308, 7.95, 7.838, 7.873, 8.331, 10.24, 11.572]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,1024,1024,113.891,1048576,1048576,9.26,9.26,[],74.08,74.08,"[121.03, 122.417, 102.611, 104.797, 124.462, 121.249, 108.628, 105.932]","[8.664, 8.566, 10.219, 10.006, 8.425, 8.648, 9.653, 9.899]","[8.664, 8.566, 10.219, 10.006, 8.425, 8.648, 9.653, 9.899]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,2048,1024,231.776,2097152,2097152,9.049,9.049,[],72.395,72.395,"[231.135, 227.547, 229.166, 229.039, 235.902, 233.159, 233.56, 234.702]","[9.073, 9.216, 9.151, 9.156, 8.89, 8.995, 8.979, 8.935]","[9.073, 9.216, 9.151, 9.156, 8.89, 8.995, 8.979, 8.935]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,4096,1024,439.406,4194304,4194304,9.546,9.546,[],76.369,76.369,"[438.723, 443.739, 445.601, 440.639, 439.965, 435.606, 433.828, 437.147]","[9.56, 9.452, 9.413, 9.519, 9.533, 9.629, 9.668, 9.595]","[9.56, 9.452, 9.413, 9.519, 9.533, 9.629, 9.668, 9.595]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,8192,1024,1010.327,8388608,8388608,8.304,8.304,[],66.429,66.429,"[1017.112, 1019.993, 1021.189, 1020.371, 1001.537, 1006.146, 992.983, 1003.286]","[8.247, 8.224, 8.215, 8.221, 8.376, 8.337, 8.448, 8.361]","[8.247, 8.224, 8.215, 8.221, 8.376, 8.337, 8.448, 8.361]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,16384,1024,1975.781,16777216,16777216,8.493,8.493,[],67.948,67.948,"[2016.08, 2027.091, 1926.906, 1961.748, 1965.786, 1979.613, 1964.751, 1964.274]","[8.322, 8.277, 8.707, 8.552, 8.535, 8.475, 8.539, 8.541]","[8.322, 8.277, 8.707, 8.552, 8.535, 8.475, 8.539, 8.541]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,32768,1024,3381.023,33554432,33554432,9.939,9.939,[],79.516,79.516,"[3521.972, 3566.702, 3185.158, 3196.434, 3463.878, 3423.517, 3333.791, 3356.73]","[9.527, 9.408, 10.535, 10.497, 9.687, 9.801, 10.065, 9.996]","[9.527, 9.408, 10.535, 10.497, 9.687, 9.801, 10.065, 9.996]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,65536,1024,5361.098,67108864,67108864,12.697,12.697,[],101.58,101.58,"[5326.472, 5334.532, 5805.683, 5802.189, 4378.346, 4382.424, 5907.396, 5951.739]","[12.599, 12.58, 11.559, 11.566, 15.327, 15.313, 11.36, 11.276]","[12.599, 12.58, 11.559, 11.566, 15.327, 15.313, 11.36, 11.276]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,131072,1024,8289.768,134217728,134217728,16.272,16.272,[],130.174,130.174,"[8533.818, 8533.682, 8197.734, 8201.76, 7425.907, 7419.529, 9002.339, 9003.378]","[15.728, 15.728, 16.373, 16.365, 18.074, 18.09, 14.909, 14.907]","[15.728, 15.728, 16.373, 16.365, 18.074, 18.09, 14.909, 14.907]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,262144,1024,12802.959,268435456,268435456,21.043,21.043,[],168.343,168.343,"[12653.967, 12637.636, 13066.748, 12929.79, 13854.296, 13848.624, 11649.949, 11782.665]","[21.214, 21.241, 20.543, 20.761, 19.376, 19.384, 23.042, 22.782]","[21.214, 21.241, 20.543, 20.761, 19.376, 19.384, 23.042, 22.782]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,524288,1024,22296.8,536870912,536870912,24.081,24.081,[],192.646,192.646,"[22590.386, 22570.154, 22125.6, 21932.407, 22171.485, 22190.314, 22264.824, 22529.233]","[23.765, 23.787, 24.265, 24.478, 24.214, 24.194, 24.113, 23.83]","[23.765, 23.787, 24.265, 24.478, 24.214, 24.194, 24.113, 23.83]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,1048576,1024,41677.814,1073741824,1073741824,25.766,25.766,[],206.125,206.125,"[41808.076, 41689.801, 41630.734, 41640.685, 42252.838, 42218.209, 40869.915, 41312.254]","[25.683, 25.756, 25.792, 25.786, 25.412, 25.433, 26.272, 25.991]","[25.683, 25.756, 25.792, 25.786, 25.412, 25.433, 26.272, 25.991]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,int8,2097152,1024,80366.32,2147483648,2147483648,26.721,26.721,[],213.77,213.77,"[80561.101, 80453.596, 80088.929, 80111.359, 80543.516, 80495.339, 80306.181, 80370.538]","[26.657, 26.692, 26.814, 26.806, 26.662, 26.678, 26.741, 26.72]","[26.657, 26.692, 26.814, 26.806, 26.662, 26.678, 26.741, 26.72]"
